Date,Asset,Active_Addresses,Tx_Count,Transfer_Volume_USD,Hash_Rate,Network_Cap_USD
2024-11-20,ETH-USD,562785,1243428,,,370122608291.947
2024-11-21,ETH-USD,573282,1266953,,,405278021400.7592
2024-11-22,ETH-USD,608783,1301173,,,400470836802.45776
2024-11-23,ETH-USD,595219,1277757,,,409145330054.09735
2024-11-24,ETH-USD,564490,1207132,,,405117163298.96954
2024-11-25,ETH-USD,584087,1292463,,,413072700314.51807
2024-11-26,ETH-USD,561936,1265769,,,400379210555.13184
2024-11-27,ETH-USD,598038,1275842,,,441904667909.9972
2024-11-28,ETH-USD,616324,1256719,,,431672033883.0947
2024-11-29,ETH-USD,589287,1279446,,,433049458432.7085
2024-11-30,ETH-USD,551474,1232587,,,447217174034.19434
2024-12-01,ETH-USD,579646,1228535,,,447568370464.17694
2024-12-02,ETH-USD,592286,1341788,,,438053517371.3857
2024-12-03,ETH-USD,583738,1349338,,,436466212365.0526
2024-12-04,ETH-USD,598566,1339995,,,463052919644.99744
2024-12-05,ETH-USD,609650,1344520,,,457034528335.8656
2024-12-06,ETH-USD,603641,1330997,,,483385937275.64087
2024-12-07,ETH-USD,614603,1243988,,,482514557816.418
2024-12-08,ETH-USD,593007,1224361,,,481973081589.4537
2024-12-09,ETH-USD,569276,1329408,,,447348069106.66315
2024-12-10,ETH-USD,610919,1379827,,,437492479767.7199
2024-12-11,ETH-USD,595689,1297795,,,462124687406.1028
2024-12-12,ETH-USD,632555,1350929,,,466967569634.08954
2024-12-13,ETH-USD,625658,1280204,,,470393467949.4728
2024-12-14,ETH-USD,595321,1238981,,,465961343138.5415
2024-12-15,ETH-USD,572588,1199954,,,475491607016.499
2024-12-16,ETH-USD,584730,1288678,,,481217094886.3859
2024-12-17,ETH-USD,633135,1319728,,,467074887893.40814
2024-12-18,ETH-USD,586437,1288421,,,438024679134.84814
2024-12-19,ETH-USD,593388,1281658,,,413132323994.2394
2024-12-20,ETH-USD,617940,1327871,,,418150864664.7876
2024-12-21,ETH-USD,636495,1257560,,,400969520706.1277
2024-12-22,ETH-USD,661932,1254501,,,394894186314.8426
2024-12-23,ETH-USD,644736,1306194,,,412263743127.97894
2024-12-24,ETH-USD,681144,1263508,,,420971791008.40106
2024-12-25,ETH-USD,647401,1206212,,,420498466993.79016
2024-12-26,ETH-USD,575672,1208665,,,400566123859.3728
2024-12-27,ETH-USD,597038,1240371,,,400194315735.0154
2024-12-28,ETH-USD,559493,1193108,,,409236197679.3016
2024-12-29,ETH-USD,563774,1199862,,,403199812594.48224
2024-12-30,ETH-USD,568891,1240007,,,404234637885.7718
2024-12-31,ETH-USD,550052,1248109,,,401467403901.5209
2020-01-01,XRP-USD,2928,966483,,,19210688798.24296
2020-01-02,XRP-USD,3914,946340,,,18685601035.1218
2020-01-03,XRP-USD,3935,906016,,,19282611942.145737
2020-01-04,XRP-USD,3372,1066546,,,19259264389.960743
2020-01-05,XRP-USD,4023,1677839,,,19416969923.96215
2020-01-06,XRP-USD,10851,2718592,,,22157754000.199463
2020-01-07,XRP-USD,10272,2996525,,,21381905923.17064
2020-01-08,XRP-USD,8978,1439675,,,20766126759.09143
2020-01-09,XRP-USD,9438,1656530,,,20327345581.494625
2020-01-10,XRP-USD,9530,1129579,,,21135499943.477535
2020-01-11,XRP-USD,3489,836659,,,21190497636.100857
2020-01-12,XRP-USD,4283,822417,,,21461832829.108524
2020-01-13,XRP-USD,3491,822022,,,21154274296.235237
2020-01-14,XRP-USD,5149,938725,,,23552374530.44852
2020-01-15,XRP-USD,5020,962556,,,23285430205.170425
2020-01-16,XRP-USD,4074,863197,,,22861909788.59305
2020-01-17,XRP-USD,4573,930524,,,23914981348.109337
2020-01-18,XRP-USD,39140,1065129,,,24375689674.507145
2020-01-19,XRP-USD,14765,1008329,,,23532186938.267223
2020-01-20,XRP-USD,3859,892857,,,23329407964.66736
2020-01-21,XRP-USD,3849,879979,,,23715810764.46516
2020-01-22,XRP-USD,3660,853354,,,23570262093.730167
2020-01-23,XRP-USD,3575,915869,,,22497311653.80545
2020-01-24,XRP-USD,3597,880160,,,22157843816.735935
2020-01-25,XRP-USD,2945,849540,,,21985354880.482647
2020-01-26,XRP-USD,3126,835171,,,22998887217.083527
2020-01-27,XRP-USD,3772,864650,,,23071298857.91749
2020-01-28,XRP-USD,4069,930312,,,23839549296.739017
2020-01-29,XRP-USD,4338,768230,,,23586954178.355804
2020-01-30,XRP-USD,4328,885929,,,24395964474.32913
2020-01-31,XRP-USD,4291,926993,,,23900020171.70728
2020-02-01,XRP-USD,21166,875421,,,24119840475.33731
2020-02-02,XRP-USD,26509,930276,,,25121306429.58157
2020-02-03,XRP-USD,27922,1011197,,,25370888109.818546
2020-02-04,XRP-USD,99954,1037430,,,26513802187.480465
2020-02-05,XRP-USD,5908,1001700,,,27852318040.095303
2020-02-06,XRP-USD,43017,941620,,,28293195834.529503
2020-02-07,XRP-USD,153344,967219,,,27943016722.280518
2020-02-08,XRP-USD,4429,777436,,,27812417791.4362
2020-02-09,XRP-USD,4785,811667,,,28293656421.107475
2020-02-10,XRP-USD,4702,852163,,,27398884679.907803
2020-02-11,XRP-USD,4865,881425,,,28202089099.75704
2020-02-12,XRP-USD,6366,866249,,,30597719006.714806
2020-02-13,XRP-USD,7787,923846,,,32737547706.410706
2020-02-14,XRP-USD,35381,867720,,,33630974221.71631
2020-02-15,XRP-USD,156514,999414,,,30830282295.625072
2020-02-16,XRP-USD,5167,890594,,,29447002066.209454
2020-02-17,XRP-USD,5109,929793,,,28660785919.01009
2020-02-18,XRP-USD,60756,927370,,,29936066444.519848
2020-02-19,XRP-USD,232064,1043313,,,27751518473.638687
2020-02-20,XRP-USD,6389,885116,,,27208746817.490894
2020-02-21,XRP-USD,5970,828082,,,27537854944.355164
2020-02-22,XRP-USD,3860,823616,,,27505344494.141617
2020-02-23,XRP-USD,4795,867145,,,28371175769.64113
2020-02-24,XRP-USD,4457,887244,,,26910645832.426723
2020-02-25,XRP-USD,4714,857715,,,25355162441.58295
2020-02-26,XRP-USD,5533,966706,,,23098154050.101566
2020-02-27,XRP-USD,4869,969216,,,23747305381.097874
2020-02-28,XRP-USD,4317,924968,,,23762989771.732384
2020-02-29,XRP-USD,3821,853022,,,23111697517.814224
2020-03-01,XRP-USD,3625,876212,,,22770108370.81
2020-03-02,XRP-USD,4259,836673,,,23920692751.050774
2020-03-03,XRP-USD,4401,853071,,,23443272499.344105
2020-03-04,XRP-USD,4273,829501,,,23448115132.203323
2020-03-05,XRP-USD,4347,844264,,,23893336530.812355
2020-03-06,XRP-USD,5814,846112,,,24427004285.74122
2020-03-07,XRP-USD,6734,901199,,,23684884796.999004
2020-03-08,XRP-USD,7025,969029,,,20596188759.00154
2020-03-09,XRP-USD,8693,971171,,,20849132833.00979
2020-03-10,XRP-USD,4681,884190,,,21167607377.150997
2020-03-11,XRP-USD,4253,906483,,,20805352435.26396
2020-03-12,XRP-USD,8671,1248005,,,13989690518.78606
2020-03-13,XRP-USD,8468,1931360,,,16082751908.459297
2020-03-14,XRP-USD,5500,855538,,,14508571979.488567
2020-03-15,XRP-USD,5314,1005696,,,15293240412.902546
2020-03-16,XRP-USD,6795,1089757,,,14031701116.881392
2020-03-17,XRP-USD,6104,931780,,,14936569717.227669
2020-03-18,XRP-USD,6616,925181,,,14701737277.201166
2020-03-19,XRP-USD,7679,1026660,,,16577261866.754633
2020-03-20,XRP-USD,6779,1100629,,,15578055826.7121
2020-03-21,XRP-USD,5186,1008525,,,15805513344.195309
2020-03-22,XRP-USD,5297,1000423,,,14799870180.321436
2020-03-23,XRP-USD,5673,988269,,,15885652481.51848
2020-03-24,XRP-USD,6060,941419,,,16313415137.592484
2020-03-25,XRP-USD,5328,889117,,,16167790959.220833
2020-03-26,XRP-USD,5488,959859,,,17667212289.329
2020-03-27,XRP-USD,6374,1005602,,,17798825733.89615
2020-03-28,XRP-USD,4999,933819,,,17562402949.259953
2020-03-29,XRP-USD,4775,954085,,,16347635884.622736
2020-03-30,XRP-USD,6026,901864,,,17195521765.899082
2020-03-31,XRP-USD,6360,899087,,,17463581673.735954
2020-04-01,XRP-USD,5312,933797,,,17543686391.61317
2020-04-02,XRP-USD,6040,928220,,,17815299865.515427
2020-04-03,XRP-USD,5383,883075,,,17941436249.771008
2020-04-04,XRP-USD,4642,888736,,,18131900490.51248
2020-04-05,XRP-USD,4430,880811,,,17936932686.798283
2020-04-06,XRP-USD,5958,961497,,,19693824356.989532
2020-04-07,XRP-USD,5878,1030360,,,19260877575.432274
2020-04-08,XRP-USD,5289,994842,,,20217468035.572968
2020-04-09,XRP-USD,5345,959588,,,19889524417.932285
2020-04-10,XRP-USD,5211,1028186,,,18762984835.26354
2020-04-11,XRP-USD,4111,1021885,,,18789388992.83732
2020-04-12,XRP-USD,4186,1001683,,,19084907801.063816
2020-04-13,XRP-USD,4696,1045902,,,18838162209.63876
2020-04-14,XRP-USD,4850,968328,,,18629471408.58755
2020-04-15,XRP-USD,5078,993281,,,18074365637.31652
2020-04-16,XRP-USD,5330,1005273,,,19117003264.28207
2020-04-17,XRP-USD,5046,975305,,,19029499773.192448
2020-04-18,XRP-USD,4920,934079,,,19551166736.046597
2020-04-19,XRP-USD,4641,929407,,,19029790581.78477
2020-04-20,XRP-USD,5554,950744,,,18190987545.072006
2020-04-21,XRP-USD,5151,902512,,,18397328258.365547
2020-04-22,XRP-USD,5196,964012,,,18828101073.477016
2020-04-23,XRP-USD,5869,986506,,,19256964534.94294
2020-04-24,XRP-USD,5527,991738,,,19314701608.071457
2020-04-25,XRP-USD,5300,1000573,,,19408300866.52537
2020-04-26,XRP-USD,5333,988561,,,19701400552.79437
2020-04-27,XRP-USD,6004,993677,,,19751300337.250328
2020-04-28,XRP-USD,7055,994634,,,21601434839.53137
2020-04-29,XRP-USD,8856,1042078,,,22652518250.044407
2020-04-30,XRP-USD,8835,1092922,,,21210336192.70749
2020-05-01,XRP-USD,115658,915398,,,21813440082.329487
2020-05-02,XRP-USD,80323,1023094,,,22364739866.749016
2020-05-03,XRP-USD,5627,921467,,,21958562044.79929
2020-05-04,XRP-USD,6177,970282,,,21813165449.86062
2020-05-05,XRP-USD,5993,962772,,,21639885412.689217
2020-05-06,XRP-USD,6705,943083,,,21504748541.819614
2020-05-07,XRP-USD,7169,961479,,,21881708993.0862
2020-05-08,XRP-USD,7317,916584,,,21931046669.312695
2020-05-09,XRP-USD,6269,1100614,,,21711382261.75781
2020-05-10,XRP-USD,7396,1147287,,,19707655319.469616
2020-05-11,XRP-USD,7312,1040179,,,19256783412.218937
2020-05-12,XRP-USD,6683,1039791,,,19723705975.973568
2020-05-13,XRP-USD,6925,997922,,,20213015057.886185
2020-05-14,XRP-USD,7603,1004812,,,20415092114.287575
2020-05-15,XRP-USD,7230,986488,,,19827675112.32226
2020-05-16,XRP-USD,6088,920467,,,19994006563.726887
2020-05-17,XRP-USD,6441,907598,,,20133326781.746685
2020-05-18,XRP-USD,6851,927034,,,20504837833.441902
2020-05-19,XRP-USD,6586,922535,,,20472186917.803253
2020-05-20,XRP-USD,7106,886763,,,20163845864.463512
2020-05-21,XRP-USD,6912,896365,,,19443489228.33948
2020-05-22,XRP-USD,7052,890696,,,20014728411.37969
2020-05-23,XRP-USD,6296,851412,,,19904541123.787235
2020-05-24,XRP-USD,6043,848278,,,19413502827.643597
2020-05-25,XRP-USD,8896,837758,,,19626546577.84541
2020-05-26,XRP-USD,7206,807625,,,19369772262.422794
2020-05-27,XRP-USD,6983,872258,,,19739970369.11936
2020-05-28,XRP-USD,6827,851543,,,20036868485.95973
2020-05-29,XRP-USD,5759,858967,,,19746416367.815033
2020-05-30,XRP-USD,5137,888856,,,20687907945.60244
2020-05-31,XRP-USD,6295,920846,,,20214473586.746227
2020-06-01,XRP-USD,7301,918536,,,21140306076.892445
2020-06-02,XRP-USD,8146,926183,,,20249785942.421795
2020-06-03,XRP-USD,7075,851754,,,20379839443.505905
2020-06-04,XRP-USD,7316,849954,,,20454076761.35548
2020-06-05,XRP-USD,6964,897598,,,20299844399.60848
2020-06-06,XRP-USD,6794,903754,,,20369620260.266327
2020-06-07,XRP-USD,6288,939853,,,20312658848.1994
2020-06-08,XRP-USD,6937,896156,,,20389653387.223663
2020-06-09,XRP-USD,7523,947364,,,20163659745.11501
2020-06-10,XRP-USD,7367,927453,,,20270319249.875153
2020-06-11,XRP-USD,8016,919418,,,18835237277.020847
2020-06-12,XRP-USD,6930,883405,,,19273171025.156384
2020-06-13,XRP-USD,6101,834617,,,19235390560.08981
2020-06-14,XRP-USD,6104,887832,,,19037292521.172424
2020-06-15,XRP-USD,7471,945924,,,19271136030.73438
2020-06-16,XRP-USD,6587,944982,,,19217530325.773212
2020-06-17,XRP-USD,6191,967788,,,19308420316.58584
2020-06-18,XRP-USD,6573,886288,,,18997695181.920467
2020-06-19,XRP-USD,7949,935582,,,18692452110.378414
2020-06-20,XRP-USD,5531,942938,,,18797260763.17894
2020-06-21,XRP-USD,6189,877787,,,18573383419.576157
2020-06-22,XRP-USD,8111,895860,,,18972341426.708626
2020-06-23,XRP-USD,7290,825897,,,18871945014.87262
2020-06-24,XRP-USD,7502,812545,,,18354418105.501175
2020-06-25,XRP-USD,5450,791299,,,18153566998.86011
2020-06-26,XRP-USD,5519,806205,,,18272652809.706146
2020-06-27,XRP-USD,5274,806706,,,17528855650.043983
2020-06-28,XRP-USD,5064,790909,,,17679481051.27904
2020-06-29,XRP-USD,5355,799609,,,17735885202.471535
2020-06-30,XRP-USD,5656,763751,,,17524605884.206364
2020-07-01,XRP-USD,5971,767518,,,17673625408.182228
2020-07-02,XRP-USD,5604,814712,,,17498263547.97283
2020-07-03,XRP-USD,5657,802766,,,17614700910.851665
2020-07-04,XRP-USD,5392,802269,,,17796733753.40439
2020-07-05,XRP-USD,5092,812849,,,17692725493.387165
2020-07-06,XRP-USD,6408,794970,,,18848003106.25961
2020-07-07,XRP-USD,6029,800445,,,18489853777.40415
2020-07-08,XRP-USD,8022,937324,,,20440816016.21667
2020-07-09,XRP-USD,7246,958448,,,20218017737.37732
2020-07-10,XRP-USD,6015,883117,,,19889555667.457363
2020-07-11,XRP-USD,5467,905293,,,20128734244.165703
2020-07-12,XRP-USD,5256,890796,,,20064631986.773804
2020-07-13,XRP-USD,6476,912523,,,19853279144.34671
2020-07-14,XRP-USD,6124,890350,,,19919804392.92592
2020-07-15,XRP-USD,6340,850444,,,19716115179.472546
2020-07-16,XRP-USD,6408,866758,,,19389781680.521896
2020-07-17,XRP-USD,6123,948795,,,19450194530.660553
2020-07-18,XRP-USD,5772,892252,,,19994206776.007328
2020-07-19,XRP-USD,5652,888460,,,19975585145.02776
2020-07-20,XRP-USD,5990,934620,,,19471732520.75357
2020-07-21,XRP-USD,6432,944898,,,19915814360.748226
2020-07-22,XRP-USD,6192,916039,,,20398153446.94796
2020-07-23,XRP-USD,7567,915728,,,20804265280.077244
2020-07-24,XRP-USD,6756,865162,,,20444536234.094757
2020-07-25,XRP-USD,6820,909126,,,21463578440.397305
2020-07-26,XRP-USD,7508,888982,,,21550801584.489414
2020-07-27,XRP-USD,8226,961835,,,22495725086.79753
2020-07-28,XRP-USD,8528,874023,,,23121147956.51492
2020-07-29,XRP-USD,9816,915727,,,24348141812.11352
2020-07-30,XRP-USD,8813,880570,,,24547182269.362038
2020-07-31,XRP-USD,8879,907727,,,25941926587.081432
2020-08-01,XRP-USD,12220,982726,,,29183378777.020767
2020-08-02,XRP-USD,11985,1174145,,,28761378462.640953
2020-08-03,XRP-USD,11842,1321620,,,30924572045.388206
2020-08-04,XRP-USD,10488,1266460,,,30088210783.055237
2020-08-05,XRP-USD,9287,1259290,,,30280994490.3296
2020-08-06,XRP-USD,9440,1210623,,,30318411105.779816
2020-08-07,XRP-USD,9424,1306844,,,29487201899.9334
2020-08-08,XRP-USD,8186,1249758,,,29385110971.83957
2020-08-09,XRP-USD,8387,1278731,,,28796678063.261696
2020-08-10,XRP-USD,9103,1275115,,,29450017758.523384
2020-08-11,XRP-USD,8878,1345418,,,28344033762.287323
2020-08-12,XRP-USD,8748,1296149,,,28220103860.08012
2020-08-13,XRP-USD,9501,1287485,,,29391016503.468285
2020-08-14,XRP-USD,10059,1314142,,,30020295819.921646
2020-08-15,XRP-USD,7815,1294226,,,29959198614.787563
2020-08-16,XRP-USD,7658,1270863,,,30204819116.7349
2020-08-17,XRP-USD,9775,1299354,,,31665524013.500584
2020-08-18,XRP-USD,9163,1273785,,,30295114466.35108
2020-08-19,XRP-USD,8789,1254795,,,29009708873.562653
2020-08-20,XRP-USD,8397,1305472,,,29215662263.10805
2020-08-21,XRP-USD,9005,1273156,,,27927112653.082626
2020-08-22,XRP-USD,8631,1334514,,,28546533439.415253
2020-08-23,XRP-USD,8624,1283294,,,28567299309.027924
2020-08-24,XRP-USD,9587,1255223,,,28917955393.266247
2020-08-25,XRP-USD,9580,958125,,,27759316047.80069
2020-08-26,XRP-USD,8688,1282839,,,27685169544.85331
2020-08-27,XRP-USD,8998,1305602,,,26394379550.342297
2020-08-28,XRP-USD,10755,1170438,,,27166314324.341175
2020-08-29,XRP-USD,8724,1308679,,,27452764864.923332
2020-08-30,XRP-USD,9676,1248458,,,28257894855.134964
2020-08-31,XRP-USD,10127,1255187,,,28223960542.799625
2020-09-01,XRP-USD,13243,1266872,,,29662433848.191902
2020-09-02,XRP-USD,9338,1155609,,,27652723380.93969
2020-09-03,XRP-USD,9025,1158623,,,24784495888.277847
2020-09-04,XRP-USD,9179,1334935,,,25459561776.649506
2020-09-05,XRP-USD,8052,1443342,,,23578274375.33661
2020-09-06,XRP-USD,7247,1338969,,,24008540779.11844
2020-09-07,XRP-USD,7425,1331243,,,24196764131.07805
2020-09-08,XRP-USD,6925,1307482,,,23598063899.08347
2020-09-09,XRP-USD,7044,1084436,,,23897435486.380116
2020-09-10,XRP-USD,7289,1008312,,,24291086567.111694
2020-09-11,XRP-USD,6660,985473,,,24299415300.10246
2020-09-12,XRP-USD,6181,962128,,,24747996771.388737
2020-09-13,XRP-USD,5933,977495,,,24183714860.91104
2020-09-14,XRP-USD,6453,991115,,,24553700773.485287
2020-09-15,XRP-USD,6589,991448,,,24289036563.90385
2020-09-16,XRP-USD,6701,1001351,,,24733063381.802837
2020-09-17,XRP-USD,6933,1019487,,,25238928107.85804
2020-09-18,XRP-USD,7194,968611,,,24962507213.062386
2020-09-19,XRP-USD,6523,966249,,,25126846959.93834
2020-09-20,XRP-USD,5725,956220,,,24610911014.42204
2020-09-21,XRP-USD,6893,977144,,,23188216588.131947
2020-09-22,XRP-USD,6390,966235,,,23263456688.621777
2020-09-23,XRP-USD,6562,883652,,,22134594242.084377
2020-09-24,XRP-USD,7069,951755,,,23291554455.48803
2020-09-25,XRP-USD,6973,976506,,,24169626611.647137
2020-09-26,XRP-USD,6473,984349,,,24166583385.97207
2020-09-27,XRP-USD,5793,900592,,,24216625111.740448
2020-09-28,XRP-USD,6543,942336,,,24207169212.042965
2020-09-29,XRP-USD,6399,954659,,,24297713814.106125
2020-09-30,XRP-USD,6583,946437,,,24157640682.554333
2020-10-01,XRP-USD,6984,926901,,,23795718825.004967
2020-10-02,XRP-USD,6891,985341,,,23389567513.476368
2020-10-03,XRP-USD,5794,969149,,,23306757002.56002
2020-10-04,XRP-USD,6083,977335,,,24804196640.995544
2020-10-05,XRP-USD,7297,989433,,,24991117536.8653
2020-10-06,XRP-USD,6909,915395,,,24526609133.97076
2020-10-07,XRP-USD,5974,920361,,,24825439247.07927
2020-10-08,XRP-USD,5746,897421,,,25130724284.12132
2020-10-09,XRP-USD,5953,759558,,,25328494791.441383
2020-10-10,XRP-USD,5770,820182,,,25425296588.442436
2020-10-11,XRP-USD,5474,858706,,,25526351254.27709
2020-10-12,XRP-USD,6338,869063,,,25574272812.909492
2020-10-13,XRP-USD,6078,861681,,,25628247097.41738
2020-10-14,XRP-USD,6009,885892,,,24922680962.904224
2020-10-15,XRP-USD,6083,902172,,,24573668624.37703
2020-10-16,XRP-USD,6445,816598,,,24029617993.00799
2020-10-17,XRP-USD,6151,784599,,,24073282754.998425
2020-10-18,XRP-USD,5730,731971,,,24201105568.82088
2020-10-19,XRP-USD,6824,814038,,,24613286113.076485
2020-10-20,XRP-USD,6450,898636,,,24373609473.25639
2020-10-21,XRP-USD,7177,862704,,,25158375588.193623
2020-10-22,XRP-USD,7509,877153,,,25720847137.643147
2020-10-23,XRP-USD,6517,865697,,,25496184150.83786
2020-10-24,XRP-USD,5554,857686,,,25610259230.888073
2020-10-25,XRP-USD,5840,856216,,,25314985895.693527
2020-10-26,XRP-USD,6761,861345,,,24880023998.70789
2020-10-27,XRP-USD,6791,862843,,,25250041271.263683
2020-10-28,XRP-USD,6721,879624,,,24625778691.99607
2020-10-29,XRP-USD,6544,841173,,,24265138600.895092
2020-10-30,XRP-USD,7282,870851,,,23941697430.471745
2020-10-31,XRP-USD,6550,875593,,,23989192952.37521
2020-11-01,XRP-USD,5888,843807,,,23987350988.64016
2020-11-02,XRP-USD,7162,859011,,,23544838449.760487
2020-11-03,XRP-USD,7319,906552,,,23974365885.661465
2020-11-04,XRP-USD,6301,887968,,,23773105110.473873
2020-11-05,XRP-USD,7480,927125,,,24584627532.46588
2020-11-06,XRP-USD,8397,903297,,,25916413165.73108
2020-11-07,XRP-USD,7256,949128,,,24961362389.563725
2020-11-08,XRP-USD,6043,862349,,,25404018757.113495
2020-11-09,XRP-USD,7178,815230,,,25067537779.72693
2020-11-10,XRP-USD,7359,920699,,,25471160378.275543
2020-11-11,XRP-USD,7294,897466,,,25598778389.169647
2020-11-12,XRP-USD,7008,837428,,,25486653502.27236
2020-11-13,XRP-USD,7998,915229,,,26472877250.315216
2020-11-14,XRP-USD,7710,927737,,,26869900245.156563
2020-11-15,XRP-USD,7459,904102,,,26983872482.316463
2020-11-16,XRP-USD,9238,898058,,,28790512636.82656
2020-11-17,XRP-USD,12394,898491,,,30258798990.163376
2020-11-18,XRP-USD,10559,886636,,,29419126356.65348
2020-11-19,XRP-USD,9867,890695,,,30226536224.273087
2020-11-20,XRP-USD,11709,847388,,,32826538092.110703
2020-11-21,XRP-USD,24420,1010274,,,46203060999.050995
2020-11-22,XRP-USD,22663,1234201,,,44754717506.216675
2020-11-23,XRP-USD,28192,981985,,,60910067437.94057
2020-11-24,XRP-USD,41758,1532629,,,69977109755.47606
2020-11-25,XRP-USD,26740,1501352,,,63325706499.66648
2020-11-26,XRP-USD,23610,1869508,,,53035727059.21617
2020-11-27,XRP-USD,16501,1282566,,,55667356402.01035
2020-11-28,XRP-USD,17758,1273015,,,62871301820.34971
2020-11-29,XRP-USD,15977,1222255,,,60610909040.84349
2020-11-30,XRP-USD,19979,1242611,,,66733576412.57889
2020-12-01,XRP-USD,20312,1243533,,,61288853775.59275
2020-12-02,XRP-USD,17357,1139350,,,63193412772.5248
2020-12-03,XRP-USD,18716,1103969,,,63099589430.42248
2020-12-04,XRP-USD,18875,1186576,,,55780363088.10506
2020-12-05,XRP-USD,16978,1157642,,,58171602110.01107
2020-12-06,XRP-USD,19429,1196311,,,62093890043.43279
2020-12-07,XRP-USD,20717,1119946,,,60831326327.950096
2020-12-08,XRP-USD,21675,1216680,,,55948595073.1824
2020-12-09,XRP-USD,26260,1286851,,,58420074739.65518
2020-12-10,XRP-USD,32338,1222107,,,57599799430.393936
2020-12-11,XRP-USD,46157,1185400,,,55215006719.70486
2020-12-12,XRP-USD,28397,1164024,,,50761420052.63961
2020-12-13,XRP-USD,17365,1046855,,,51067035683.93674
2020-12-14,XRP-USD,15068,1012574,,,49920266890.46343
2020-12-15,XRP-USD,14440,1079999,,,46878426074.82207
2020-12-16,XRP-USD,17420,1276585,,,55599878950.556046
2020-12-17,XRP-USD,20972,1380533,,,57690571305.60072
2020-12-18,XRP-USD,14361,1200841,,,58128493129.0427
2020-12-19,XRP-USD,12825,1123389,,,57989014815.8157
2020-12-20,XRP-USD,11531,1199747,,,55775110254.92067
2020-12-21,XRP-USD,12985,1256496,,,51956939017.743614
2020-12-22,XRP-USD,22902,1452094,,,44731537596.12562
2020-12-23,XRP-USD,41864,2279984,,,26558877093.60656
2020-12-24,XRP-USD,27674,2132710,,,34947598768.77544
2020-12-25,XRP-USD,19661,2039008,,,31277103230.85916
2020-12-26,XRP-USD,16528,1572752,,,29450398161.41656
2020-12-27,XRP-USD,16369,1512048,,,28556987330.99017
2020-12-28,XRP-USD,18573,1499919,,,24402264788.277573
2020-12-29,XRP-USD,40164,2241030,,,21819512040.600227
2020-12-30,XRP-USD,22693,1886340,,,21144297382.11489
2020-12-31,XRP-USD,19463,1492645,,,22099775690.5006
2021-01-01,XRP-USD,18157,1478057,,,23675729069.38705
2021-01-02,XRP-USD,19416,1445938,,,22084168423.463203
2021-01-03,XRP-USD,21818,1423465,,,22697316038.74482
2021-01-04,XRP-USD,22116,1593846,,,23588380834.28515
2021-01-05,XRP-USD,23621,1472627,,,22597986474.285976
2021-01-06,XRP-USD,25769,1738031,,,25083869167.26596
2021-01-07,XRP-USD,33070,2216167,,,31939884521.652767
2021-01-08,XRP-USD,24403,1811176,,,31905866853.920067
2021-01-09,XRP-USD,20019,1436249,,,32800786480.322285
2021-01-10,XRP-USD,20850,1711137,,,31539130512.84523
2021-01-11,XRP-USD,20265,2009167,,,28745623029.228928
2021-01-12,XRP-USD,18307,1508550,,,29022593391.082687
2021-01-13,XRP-USD,19193,1375221,,,30575122241.87292
2021-01-14,XRP-USD,20539,1363531,,,29533893094.828
2021-01-15,XRP-USD,14639,1335018,,,27873171481.052208
2021-01-16,XRP-USD,13728,1343449,,,28013667273.98276
2021-01-17,XRP-USD,13205,1305952,,,27831711728.323452
2021-01-18,XRP-USD,15922,1296644,,,28481205367.806538
2021-01-19,XRP-USD,19904,1438706,,,29611079706.572273
2021-01-20,XRP-USD,13492,1294610,,,29472241194.301197
2021-01-21,XRP-USD,11228,1434122,,,26935040265.124012
2021-01-22,XRP-USD,10476,1498625,,,27248264756.555836
2021-01-23,XRP-USD,9467,1288457,,,27124790376.153454
2021-01-24,XRP-USD,9538,1233761,,,27359122798.98958
2021-01-25,XRP-USD,10383,1268592,,,26850827783.82742
2021-01-26,XRP-USD,9543,1223389,,,26895523225.153843
2021-01-27,XRP-USD,9554,1233321,,,25119942346.42337
2021-01-28,XRP-USD,11511,1328700,,,26682891975.38259
2021-01-29,XRP-USD,16383,1747412,,,28312450758.22876
2021-01-30,XRP-USD,34810,2082925,,,43236813622.06996
2021-01-31,XRP-USD,43912,1967170,,,49293009481.972336
2021-02-01,XRP-USD,66711,2656556,,,37849942880.38037
2021-02-02,XRP-USD,22241,1658134,,,37288832877.69226
2021-02-03,XRP-USD,17527,1319823,,,39753898465.847046
2021-02-04,XRP-USD,19483,1506655,,,45288013581.86108
2021-02-05,XRP-USD,17437,1372858,,,44984085630.95369
2021-02-06,XRP-USD,15692,1277329,,,44353600600.53409
2021-02-07,XRP-USD,16070,1360827,,,42139560143.15585
2021-02-08,XRP-USD,17257,1331103,,,45047828139.02983
2021-02-09,XRP-USD,19490,1266808,,,47279953438.52776
2021-02-10,XRP-USD,20386,1503817,,,50823886675.5269
2021-02-11,XRP-USD,19007,1238319,,,52630515108.26445
2021-02-12,XRP-USD,22548,1389561,,,61060166384.84692
2021-02-13,XRP-USD,22538,1470161,,,63310460522.99255
2021-02-14,XRP-USD,18625,1372485,,,59629745307.55086
2021-02-15,XRP-USD,18150,1451339,,,55398151522.46559
2021-02-16,XRP-USD,17661,1289361,,,52040994771.39547
2021-02-17,XRP-USD,16496,1214188,,,53857074534.74848
2021-02-18,XRP-USD,16372,1101637,,,53265217458.028755
2021-02-19,XRP-USD,16835,1145721,,,56687322467.35344
